486.00,5.000,17.790,6.782,6.782,0.000,0.000,1.0000,25.000,11.022,11.009,595.54
491.00,5.000,17.785,6.782,6.782,0.000,0.000,1.0000,25.000,11.057,11.003,596.61
496.00,5.000,17.780,6.782,6.782,0.000,0.000,1.0000,25.000,11.093,10.997,597.68
501.00,5.000,17.774,6.783,6.783,0.000,0.000,1.0000,25.000,11.128,10.991,598.74
506.00,5.000,17.769,6.783,6.783,0.000,0.000,1.0000,25.000,11.163,10.985,599.80
511.00,5.000,17.763,6.783,6.783,0.000,0.000,1.0000,25.000,11.199,10.980,600.85
516.00,5.000,17.758,6.784,6.784,0.000,0.000,1.0000,25.000,11.234,10.974,601.89
521.00,5.000,17.752,6.784,6.784,0.000,0.000,1.0000,25.000,11.269,10.968,602.93
526.00,5.000,17.747,6.784,6.784,0.000,0.000,1.0000,25.000,11.304,10.963,603.96
531.00,5.000,17.741,6.784,6.784,0.000,0.000,1.0000,25.000,11.339,10.957,604.99
536.00,5.000,17.736,6.784,6.784,0.000,0.000,1.0000,25.000,11.375,10.951,606.01
541.00,5.000,17.730,6.785,6.785,0.000,0.000,1.0000,25.000,11.410,10.946,607.02
546.00,5.000,17.725,6.785,6.785,0.000,0.000,1.0000,25.000,11.445,10.940,608.03
551.00,5.000,17.719,6.785,6.785,0.000,0.000,1.0000,25.000,11.480,10.934,609.04
556.00,5.000,17.713,6.785,6.785,0.000,0.000,1.0000,25.000,11.515,10.929,610.04
561.00,5.000,17.708,6.785,6.785,0.000,0.000,1.0000,25.000,11.550,10.923,611.03
566.00,5.000,17.702,6.785,6.785,0.000,0.000,1.0000,25.000,11.585,10.918,612.02
571.00,5.000,17.697,6.785,6.785,0.000,0.000,1.0000,25.000,11.621,10.912,613.00
576.00,5.000,17.691,6.785,6.785,0.000,0.000,1.0000,25.000,11.656,10.907,613.97
581.00,5.000,17.686,6.784,6.784,0.000,0.000,1.0000,25.000,11.691,10.901,614.94
586.00,5.000,17.680,6.784,6.784,0.000,0.000,1.0000,25.000,11.726,10.896,615.91
591.00,5.000,17.674,6.784,6.784,0.000,0.000,1.0000,25.000,11.761,10.890,616.87
596.00,5.000,17.669,6.784,6.784,0.000,0.000,1.0000,25.000,11.796,10.885,617.82
601.00,5.000,17.663,6.784,6.784,0.000,0.000,1.0000,25.000,11.831,10.879,618.77
606.00,5.000,17.657,6.783,6.783,0.000,0.000,1.0000,25.000,11.866,10.874,619.71
611.00,5.000,17.652,6.783,6.783,0.000,0.000,1.0000,25.000,11.901,10.868,620.65
616.00,5.000,17.646,6.783,6.783,0.000,0.000,1.0000,25.000,11.936,10.863,621.58
621.00,5.000,17.640,6.782,6.782,0.000,0.000,1.0000,25.000,11.971,10.858,622.50
626.00,5.000,17.635,6.782,6.782,0.000,0.000,1.0000,25.000,12.006,10.852,623.42
631.00,5.000,17.629,6.782,6.782,0.000,0.000,1.0000,25.000,12.041,10.847,624.34
636.00,5.000,17.623,6.781,6.781,0.000,0.000,1.0000,25.000,12.075,10.842,625.24
641.00,5.000,17.617,6.781,6.781,0.000,0.000,1.0000,25.000,12.110,10.837,626.15
646.00,5.000,17.612,6.780,6.780,0.000,0.000,1.0000,25.000,12.145,10.831,627.05
651.00,5.000,17.606,6.780,6.780,0.000,0.000,1.0000,25.000,12.180,10.826,627.94
656.00,5.000,17.600,6.779,6.779,0.000,0.000,1.0000,25.000,12.215,10.821,628.82
661.00,5.000,17.594,6.779,6.779,0.000,0.000,1.0000,25.000,12.250,10.816,629.70
666.00,5.000,17.589,6.778,6.778,0.000,0.000,1.0000,25.000,12.285,10.810,630.58
671.00,5.000,17.583,6.777,6.777,0.000,0.000,1.0000,25.000,12.319,10.805,631.45
676.00,5.000,17.577,6.777,6.777,0.000,0.000,1.0000,25.000,12.354,10.800,632.31
681.00,5.000,17.571,6.776,6.776,0.000,0.000,1.0000,25.000,12.389,10.795,633.17
686.00,5.000,17.565,6.775,6.775,0.000,0.000,1.0000,25.000,12.424,10.790,634.03
691.00,5.000,17.559,6.775,6.775,0.000,0.000,1.0000,25.000,12.459,10.785,634.87
